@relation DataSet-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E.*UNCHANGED.*-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.RemoveByName-E(.*:global:test)

@attribute ID numeric
@attribute ProjectID string
@attribute BugFixingCommit string
@attribute CommitURL string
@attribute BuggyCommitID string
@attribute RepairedCommitID string
@attribute Class string
@attribute Method string
@attribute Cluster string
@attribute ModifiedStatementCount numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ForInLoop numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:EmptyStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ExpressionStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:FunctionNode numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:IfStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:BreakStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:ReturnStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:TryStatement numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:SwitchStatement numeric
@attribute UNKNOWN:UNKNOWN:UPDATED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:MOVED:unknown:VariableDeclaration numeric
@attribute UNKNOWN:UNKNOWN:REMOVED:unknown:ThrowStatement numeric
@attribute UNKNOWN:UNKNOWN:INSERTED:unknown:ThrowStatement numeric

@data
1822,OTHER,pm2,https://github.com/Unitech/pm2/commit/0d91e1f8d9cf3ff6483d3ee4faa0cfb35bd467d6,9d7a85be9191747d04d9c7ce0476ee7ffc54fd7e,0d91e1f8d9cf3ff6483d3ee4faa0cfb35bd467d6,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1823,OTHER,pm2,https://github.com/Unitech/pm2/commit/9d7a85be9191747d04d9c7ce0476ee7ffc54fd7e,f111ca85b4921eb096e677f0b99dce1055cfc423,9d7a85be9191747d04d9c7ce0476ee7ffc54fd7e,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1825,OTHER,pm2,https://github.com/Unitech/pm2/commit/1112e6c2aa3ac8212fc5d6d8ff8d00d388d3b1e7,9bbfe9a2e103629c5043cc1e6e7a752e5e3984d6,1112e6c2aa3ac8212fc5d6d8ff8d00d388d3b1e7,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/181a8ac5dc501d2fed17557121e3e2d537a79c0d,3531ec2d80ed05ba4b6ff819ccd2bf957710a287,181a8ac5dc501d2fed17557121e3e2d537a79c0d,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1830,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/0d3e243f1b822bdc370eeb2322be82baab0ef0cb,df3ec5846e1479ca2ec49946f1cef62b5e702e76,0d3e243f1b822bdc370eeb2322be82baab0ef0cb,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1833,OTHER,pm2,https://github.com/Unitech/pm2/commit/55ec8df4bb17a4b86a4ec45044effa2eefe2c272,ba95a803877de19d56d54116d00db46aef532b7f,55ec8df4bb17a4b86a4ec45044effa2eefe2c272,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1835,OTHER,pm2,https://github.com/Unitech/pm2/commit/ba95a803877de19d56d54116d00db46aef532b7f,10b6a67bc0bdb9cdd0c1ce4db3761b0c000ff02f,ba95a803877de19d56d54116d00db46aef532b7f,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,1,25,2,0,1,5,1,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0
1839,OTHER,pm2,https://github.com/Unitech/pm2/commit/53b953253af72d1228b9afb05ba0f91fb0c08c4d,f2afe4ff96bf1c25896a5690291cc60580517551,53b953253af72d1228b9afb05ba0f91fb0c08c4d,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,18,0,0,1,3,0,0,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,0
1852,OTHER,pm2,https://github.com/Unitech/pm2/commit/7d38287670e25dd89b552d3c6c1e7ec73b23e5cf,db3dc683a74153e7788f92a7214723720835b689,7d38287670e25dd89b552d3c6c1e7ec73b23e5cf,'\'ClassNA\'','\'MethodNA\'',cluster1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,OTHER,pm2,https://github.com/Unitech/pm2/commit/1b1777a7f53b8d1301ea667655005aabab162056,256da4822c994c4c7d8c1fc09d5a5e4333df2a76,1b1777a7f53b8d1301ea667655005aabab162056,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,78,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,4,0,0
1872,OTHER,pm2,https://github.com/Unitech/pm2/commit/848dc3a86fa954e4ba1174df424e09ede72f6cbb,d350164a4366dc7df49a23852fc86b60b20bc1d5,848dc3a86fa954e4ba1174df424e09ede72f6cbb,'\'ClassNA\'','\'MethodNA\'',cluster9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1874,OTHER,pm2,https://github.com/Unitech/pm2/commit/786bbf857bf98174b253f35c8263bc71e199f936,a4a467d59ed7805e93e7c06d32edeb0326cc87cd,786bbf857bf98174b253f35c8263bc71e199f936,'\'ClassNA\'','\'MethodNA\'',cluster10,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,OTHER,pm2,https://github.com/Unitech/pm2/commit/cc381ecd4f835c29727decaa03623b28ce6be7da,5a20f80e985057c5d9371f25e9b98e328e154424,cc381ecd4f835c29727decaa03623b28ce6be7da,'\'ClassNA\'','\'MethodNA\'',cluster11,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/7f07bd1a84efdb51af5883d6ea4981da8417d918,22b0cde904fe1377c8622c32c9738eb0edf563a1,7f07bd1a84efdb51af5883d6ea4981da8417d918,'\'ClassNA\'','\'MethodNA\'',cluster12,0.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/22b0cde904fe1377c8622c32c9738eb0edf563a1,f8f20ee0370645e05b501708a8ea1fb51b2d52dd,22b0cde904fe1377c8622c32c9738eb0edf563a1,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,OTHER,pm2,https://github.com/Unitech/pm2/commit/efcdb06824c1d9bd2b19303d0ac83c6e64f5809e,236bee42518035250a081651fbec6b9c92cf12fb,efcdb06824c1d9bd2b19303d0ac83c6e64f5809e,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/236bee42518035250a081651fbec6b9c92cf12fb,15f52fa9cf54ff00cada436a601e19433887bc95,236bee42518035250a081651fbec6b9c92cf12fb,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,4,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/419b748e58dc7874d6c5f25723032aa584c7c9ad,15f52fa9cf54ff00cada436a601e19433887bc95,419b748e58dc7874d6c5f25723032aa584c7c9ad,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,OTHER,pm2,https://github.com/Unitech/pm2/commit/ed5f54c290da4abddd054ff5059908786c1e8768,0eb9e8e7791b3377a79c9f09f8cfb4501ccba095,ed5f54c290da4abddd054ff5059908786c1e8768,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,OTHER,pm2,https://github.com/Unitech/pm2/commit/32262267d5b6b74690ce52746883a12d99291a15,b4e5ccbe4e80ba7bb1a7c0a8615c43d8b7fa6788,32262267d5b6b74690ce52746883a12d99291a15,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1937,OTHER,pm2,https://github.com/Unitech/pm2/commit/b4e5ccbe4e80ba7bb1a7c0a8615c43d8b7fa6788,4bcb4efac2934b0c0b10c76c65f6a09db6914b26,b4e5ccbe4e80ba7bb1a7c0a8615c43d8b7fa6788,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,OTHER,pm2,https://github.com/Unitech/pm2/commit/7b7640276870b40c98e576bff73c3e5a34a7b847,b410567669a53f61baf21a083b848e7029a98f88,7b7640276870b40c98e576bff73c3e5a34a7b847,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,2,6,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,OTHER,pm2,https://github.com/Unitech/pm2/commit/c4aecc829c1fd5e8ec922eca4cbf7a57201bafe3,13f716c1590c5d207405201baebae4286b466d54,c4aecc829c1fd5e8ec922eca4cbf7a57201bafe3,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/c801bb11db80a2b9b1c0acf9151c6c5e3967279c,84c7ab77ec8fa26e6fbf0ce9f3dc042b09b421ad,c801bb11db80a2b9b1c0acf9151c6c5e3967279c,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,6,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,OTHER,pm2,https://github.com/Unitech/pm2/commit/635d1121eba2484b1bef0906534a9fd7316aaf28,202cf40003bc24887d92fcb801d17a3ee67958ad,635d1121eba2484b1bef0906534a9fd7316aaf28,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,OTHER,pm2,https://github.com/Unitech/pm2/commit/be083637b231aafdb6a0f3d3a74d7b81c66ed8cd,a86c19d1cdb7d6e3aa33a71f965a5a3628c93c9c,be083637b231aafdb6a0f3d3a74d7b81c66ed8cd,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017,OTHER,pm2,https://github.com/Unitech/pm2/commit/e056d3d811331f7173a0b81e4dfdd801d6706ca1,5ada5ba1149d2486dfa5aa1248c9bb788f36b186,e056d3d811331f7173a0b81e4dfdd801d6706ca1,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2024,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/df62d2ceca9421dc7be476301d849d35c860b5e9,5c0b57826bcfe57f44c069b43767081cf7bd1f40,df62d2ceca9421dc7be476301d849d35c860b5e9,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,OTHER,pm2,https://github.com/Unitech/pm2/commit/1ed62b0c7b245886b37e05bd673ebdda3a4ff813,1fc741e5b593743a67c536023f2deeca036be308,1ed62b0c7b245886b37e05bd673ebdda3a4ff813,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,OTHER,pm2,https://github.com/Unitech/pm2/commit/b3be98ce4df6f46d0ed96566ce593c1d42dd6e17,3b667d411d2a0c258764a1e6f09c23c0d87f2993,b3be98ce4df6f46d0ed96566ce593c1d42dd6e17,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/04c72a75833891ab85f2093779eb8bb886e742d4,41228986a9c63b49ef48af0a8f5fdc244b5dcfdb,04c72a75833891ab85f2093779eb8bb886e742d4,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2073,OTHER,pm2,https://github.com/Unitech/pm2/commit/f916f41ec66cd7ee99e9cf1ed000a4d979543bfa,1d6707995e02c00601e343ca444caf20fab51115,f916f41ec66cd7ee99e9cf1ed000a4d979543bfa,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
2076,OTHER,pm2,https://github.com/Unitech/pm2/commit/bd627dbfdfdcd98629ef3ab198e4863e851b7a33,aa1cb6a12675f072936e8e20f7305599b4ba6d3b,bd627dbfdfdcd98629ef3ab198e4863e851b7a33,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2091,OTHER,pm2,https://github.com/Unitech/pm2/commit/5faefd2ac8e67f4ca1305b28bcbd35761684efc2,5fc7d6154565867b6c766be97761d00acbca1de5,5faefd2ac8e67f4ca1305b28bcbd35761684efc2,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2105,OTHER,pm2,https://github.com/Unitech/pm2/commit/32850ce84538ad3762fd6e765cfeab7a9215cfd3,ba1969ada8889f264139ada006fe39d06715a352,32850ce84538ad3762fd6e765cfeab7a9215cfd3,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2109,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/d50c90fc9d69faca465f0ebec229aeceacb8e00b,97744f1c9deab00848acb103e208bd6fb5da3de7,d50c90fc9d69faca465f0ebec229aeceacb8e00b,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/4c7189e42a6bf2a4412a1d9a92a3ef72a0dd1a62,97744f1c9deab00848acb103e208bd6fb5da3de7,4c7189e42a6bf2a4412a1d9a92a3ef72a0dd1a62,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/ec8b03e78eced0cd8c0b29a812da101d94b7335e,da5964c03bfaa499acf8cd871aaacd1fbce35316,ec8b03e78eced0cd8c0b29a812da101d94b7335e,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/11534ff5f322fbeb789acd163cac555bdfbc17af,ae3710319178d34a262e8b97ac9203472ab98ebe,11534ff5f322fbeb789acd163cac555bdfbc17af,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,1,6,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2145,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/08156e4235d58ca5afb0d136b3ac49630322a3d4,b759cf0f32a1ee85d6326c5d91e85381153b3285,08156e4235d58ca5afb0d136b3ac49630322a3d4,'\'ClassNA\'','\'MethodNA\'',cluster13,0.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,OTHER,pm2,https://github.com/Unitech/pm2/commit/54baf12e9cba68bca88a53c1fa91be9aaae976b9,4c7c0c303150985e453ceb1942bee0bd0753bc76,54baf12e9cba68bca88a53c1fa91be9aaae976b9,'\'ClassNA\'','\'MethodNA\'',cluster13,0.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/130de494391832e62bc05b8aa514cf11090e204d,79abf8e8f0356bfc1a22e1f91d61237cc1737c90,130de494391832e62bc05b8aa514cf11090e204d,'\'ClassNA\'','\'MethodNA\'','?',0.4,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/59f19cd440412174a7a4e52d677cee0592b07e19,6a01a9f96ae5f7ded68d06a18d3fc05539974275,59f19cd440412174a7a4e52d677cee0592b07e19,'\'ClassNA\'','\'MethodNA\'',cluster3,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/6a01a9f96ae5f7ded68d06a18d3fc05539974275,cd068aab847c0460c8ce6e0ae0da761ae9079c67,6a01a9f96ae5f7ded68d06a18d3fc05539974275,'\'ClassNA\'','\'MethodNA\'',cluster13,0.4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,OTHER,pm2,https://github.com/Unitech/pm2/commit/cd068aab847c0460c8ce6e0ae0da761ae9079c67,7e883caf2143d36483c064453aa090cd2ac8d75d,cd068aab847c0460c8ce6e0ae0da761ae9079c67,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,OTHER,pm2,https://github.com/Unitech/pm2/commit/84157e55a1829a6a5785dc18da9cc82b885623fe,40de35db9e85ee1db8e983006ca5b9a6f3bd0daf,84157e55a1829a6a5785dc18da9cc82b885623fe,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2204,OTHER,pm2,https://github.com/Unitech/pm2/commit/6ce744e6ac85677162ef1a6ae7a4f3b5afd24c90,012c4a9daf0aefa230fb6c5a827b3f1fe1880dc6,6ce744e6ac85677162ef1a6ae7a4f3b5afd24c90,'\'ClassNA\'','\'MethodNA\'',cluster1,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,OTHER,pm2,https://github.com/Unitech/pm2/commit/999843946216609d7895a815c8d015c96c71aeb6,2531b43a294dc30f95f0a08ce3aea2c7dd56b0d4,999843946216609d7895a815c8d015c96c71aeb6,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2214,OTHER,pm2,https://github.com/Unitech/pm2/commit/cc4c738b709708f6f8595e2a546ca2c8bc70d960,40c0dd03d1a3fb5895c6a3f8ed4918d6e8968713,cc4c738b709708f6f8595e2a546ca2c8bc70d960,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
2223,OTHER,pm2,https://github.com/Unitech/pm2/commit/e51c72e33147eb30477c33d3e8c4ba848331efcb,27eacf071f3678655f7e52ecf240414b25f5e259,e51c72e33147eb30477c33d3e8c4ba848331efcb,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,OTHER,pm2,https://github.com/Unitech/pm2/commit/def6d0b5b65c9f9904fa874741dd4caeadcfcb81,ae93d89fca9f918539a814c82c4464248c4df6fc,def6d0b5b65c9f9904fa874741dd4caeadcfcb81,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,2,4,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2231,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/ad9786d05bf774a05dd3e597d10934cfe9a0bbfe,289aacd6221c60507d61477594b61c06fc6e9de7,ad9786d05bf774a05dd3e597d10934cfe9a0bbfe,'\'ClassNA\'','\'MethodNA\'','?',0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,OTHER,pm2,https://github.com/Unitech/pm2/commit/403282000724c1eb3ab455f25927a903987e57a0,3bf29ffb18256d6738d17b7b1f4e123566731526,403282000724c1eb3ab455f25927a903987e57a0,'\'ClassNA\'','\'MethodNA\'','?',0.6,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,OTHER,pm2,https://github.com/Unitech/pm2/commit/1915fdd43fba5bddadf9593566b9b150d4a00269,9550afda60f30cec16eb6ffe06b191b765abed40,1915fdd43fba5bddadf9593566b9b150d4a00269,'\'ClassNA\'','\'MethodNA\'','?',1,0,0,0,0,0,1,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/9550afda60f30cec16eb6ffe06b191b765abed40,6b2fcb53889bd40c54d359de51752da5406ed771,9550afda60f30cec16eb6ffe06b191b765abed40,'\'ClassNA\'','\'MethodNA\'',cluster4,0.4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/0ab72488054a95a562c1c9e5b31f4e036b3723d4,9da18b91693caa52f1b92ae496479f1b8932058f,0ab72488054a95a562c1c9e5b31f4e036b3723d4,'\'ClassNA\'','\'MethodNA\'','?',1.2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2255,BUG_FIX,pm2,https://github.com/Unitech/pm2/commit/b0e8446a9f2d8e0757ef6c3f97c6d5c1bc732234,9ce662939128e038d673bcf5af8e50a4e1b645d6,b0e8446a9f2d8e0757ef6c3f97c6d5c1bc732234,'\'ClassNA\'','\'MethodNA\'','?',0.8,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
